"Episode","Step","Epsilon","Action","Observation","Fully Observed State","State","Step Reward","Total Reward","Q-values ['North', 'South', 'East', 'West', 'Catch']"
"10","20","0.36307805477010147","East","{'obs_sensor': 'Orv2rh7'}","{'robot_0': 'Srv2rh7'}","{'robot_0': 'Srv2rh7', 'target_0': 'Ttv0th5'}","-1.0","-21.0","[-0.86305195 -1.010999    0.2331232  -0.3489934  -9.804573  ]"
"10","21","0.36307805477010147","East","{'obs_sensor': 'Orv2rh7'}","{'robot_0': 'Srv2rh7'}","{'robot_0': 'Srv2rh7', 'target_0': 'Ttv0th5'}","-1.0","-22.0","[-0.9874687  -0.98029864  0.28588852 -0.36790034 -9.814732  ]"
"10","22","0.36307805477010147","East","{'obs_sensor': 'Orv2rh7'}","{'robot_0': 'Srv2rh7'}","{'robot_0': 'Srv2rh7', 'target_0': 'Ttv0th5'}","-1.0","-23.0","[-0.84595877 -0.96813405  0.3411994  -0.34286943 -9.907026  ]"
"10","23","0.36307805477010147","Catch","{'obs_sensor': 'Orv2rh7'}","{'robot_0': 'Srv2rh7'}","{'robot_0': 'Srv2rh7', 'target_0': 'Ttv0th5'}","-10.0","-33.0","[-0.80624676 -1.0438182   0.48095423 -0.34569326 -9.981606  ]"
"10","24","0.36307805477010147","East","{'obs_sensor': 'Orv2rh7'}","{'robot_0': 'Srv2rh7'}","{'robot_0': 'Srv2rh7', 'target_0': 'Ttv0th5'}","-1.0","-34.0","[ -0.75216377  -1.0614709    0.24366595  -0.3313839  -10.035825  ]"
"10","25","0.36307805477010147","East","{'obs_sensor': 'Orv2rh7'}","{'robot_0': 'Srv2rh7'}","{'robot_0': 'Srv2rh7', 'target_0': 'Ttv0th5'}","-1.0","-35.0","[-0.78362954 -1.0969877   0.2886023  -0.36678287 -9.929675  ]"
"10","26","0.36307805477010147","East","{'obs_sensor': 'Orv2rh7'}","{'robot_0': 'Srv2rh7'}","{'robot_0': 'Srv2rh7', 'target_0': 'Ttv0th5'}","-1.0","-36.0","[-0.7553903  -1.0362339   0.21798614 -0.3734304  -9.899141  ]"
"10","27","0.36307805477010147","East","{'obs_sensor': 'Orv2rh7'}","{'robot_0': 'Srv2rh7'}","{'robot_0': 'Srv2rh7', 'target_0': 'Ttv0th5'}","-1.0","-37.0","[-0.705007   -1.0969639   0.32972458 -0.34184423 -9.989552  ]"
"10","28","0.36307805477010147","East","{'obs_sensor': 'Orv2rh7'}","{'robot_0': 'Srv2rh7'}","{'robot_0': 'Srv2rh7', 'target_0': 'Ttv0th5'}","-1.0","-38.0","[ -0.7658623   -0.99196494   0.3704878   -0.34356436 -10.075129  ]"
"10","29","0.36307805477010147","East","{'obs_sensor': 'Orv2rh7'}","{'robot_0': 'Srv2rh7'}","{'robot_0': 'Srv2rh7', 'target_0': 'Ttv0th5'}","-1.0","-39.0","[ -0.6513444   -1.1290969    0.4085853   -0.33826467 -10.113228  ]"
"11","0","0.3311311214825912","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh8'}","{'robot_0': 'Srv4rh8', 'target_0': 'Ttv2th6'}","-1.0","-1.0","[-0.86813736 -0.9334468   0.41627136  0.07552682 -9.361521  ]"
"11","1","0.3311311214825912","North","{'obs_sensor': 'Orv3rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv2th5'}","-1.0","-2.0","[-0.82701993 -0.9094061   0.4527538   0.07702862 -9.373608  ]"
"11","2","0.3311311214825912","East","{'obs_sensor': 'Orv3rh9'}","{'robot_0': 'Srv3rh9'}","{'robot_0': 'Srv3rh9', 'target_0': 'Ttv2th5'}","-1.0","-3.0","[-0.8578129  -0.8971218   0.43263474  0.07543345 -9.33815   ]"
"11","3","0.3311311214825912","East","{'obs_sensor': 'Orv3rh9'}","{'robot_0': 'Srv3rh9'}","{'robot_0': 'Srv3rh9', 'target_0': 'Ttv1th5'}","-1.0","-4.0","[-0.8724328  -1.0236775   0.4744323   0.09311883 -9.370723  ]"
"11","4","0.3311311214825912","East","{'obs_sensor': 'Orv3rh9'}","{'robot_0': 'Srv3rh9'}","{'robot_0': 'Srv3rh9', 'target_0': 'Ttv1th5'}","-1.0","-5.0","[-0.7995492  -0.9186734   0.40033203  0.05372687 -9.363072  ]"
"11","5","0.3311311214825912","West","{'obs_sensor': 'Orv3rh8'}","{'robot_0': 'Srv3rh9'}","{'robot_0': 'Srv3rh9', 'target_0': 'Ttv1th5'}","-1.0","-6.0","[-0.8438932  -1.040634    0.41155463 -0.01164124 -9.24703   ]"
"11","6","0.3311311214825912","East","{'obs_sensor': 'Orv3rh9'}","{'robot_0': 'Srv3rh8'}","{'robot_0': 'Srv3rh8', 'target_0': 'Ttv1th5'}","-1.0","-7.0","[-0.8213365  -0.9826958   0.34629175  0.10848723 -9.287376  ]"
"11","7","0.3311311214825912","East","{'obs_sensor': 'Orv3rh9'}","{'robot_0': 'Srv3rh9'}","{'robot_0': 'Srv3rh9', 'target_0': 'Ttv0th5'}","-1.0","-8.0","[-0.85075593 -1.1138449   0.4015517   0.12918818 -9.305483  ]"
"11","8","0.3311311214825912","South","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv3rh9'}","{'robot_0': 'Srv3rh9', 'target_0': 'Ttv0th5'}","-1.0","-9.0","[-8.2883584e-01 -1.0469543e+00  3.6490923e-01  7.3407218e-03
 -9.3541946e+00]"
"11","9","0.3311311214825912","South","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-10.0","[-0.8718599  -1.0292453   0.35294393  0.17588574 -9.194675  ]"
"11","10","0.3311311214825912","North","{'obs_sensor': 'Orv3rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-11.0","[-0.87861466 -1.0196223   0.55144787  0.25802916 -9.175333  ]"
"11","11","0.3311311214825912","East","{'obs_sensor': 'Orv3rh9'}","{'robot_0': 'Srv3rh9'}","{'robot_0': 'Srv3rh9', 'target_0': 'Ttv0th5'}","-1.0","-12.0","[-0.86969864 -0.9244889   0.5218301   0.26565504 -9.270615  ]"
"11","12","0.3311311214825912","Catch","{'obs_sensor': 'Orv3rh9'}","{'robot_0': 'Srv3rh9'}","{'robot_0': 'Srv3rh9', 'target_0': 'Ttv0th5'}","-10.0","-22.0","[-0.79105914 -0.8603431   0.47372288  0.02928364 -9.125618  ]"
"11","13","0.3311311214825912","South","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv3rh9'}","{'robot_0': 'Srv3rh9', 'target_0': 'Ttv0th5'}","-1.0","-23.0","[-0.83501005 -0.8367552   0.44146353  0.07689044 -9.130179  ]"
"11","14","0.3311311214825912","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-24.0","[-0.94107425 -0.9997142   0.56846285  0.19319335 -9.234221  ]"
"11","15","0.3311311214825912","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-25.0","[-0.80707896 -0.9028206   0.73549646  0.25504035 -9.310372  ]"
"11","16","0.3311311214825912","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-26.0","[-0.89412344 -0.9215381   0.5229403   0.03771705 -9.370298  ]"
"11","17","0.3311311214825912","Catch","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-10.0","-36.0","[-0.7841294  -0.8890428   0.44454357  0.02173425 -9.164328  ]"
"11","18","0.3311311214825912","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-37.0","[-0.79554677 -1.0183461   0.49334678  0.17846745 -9.052511  ]"
"11","19","0.3311311214825912","Catch","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-10.0","-47.0","[-0.6980829  -0.85552865  0.6078647   0.11219059 -9.094964  ]"
"11","20","0.3311311214825912","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-48.0","[-0.68227804 -0.979055    0.51964384  0.16007626 -9.158607  ]"
"11","21","0.3311311214825912","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-49.0","[-0.658607   -0.9959853   0.46571615  0.07433489 -8.941293  ]"
"11","22","0.3311311214825912","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-50.0","[-0.70694673 -1.0452487   0.38838723  0.1996166  -8.927979  ]"
"11","23","0.3311311214825912","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-51.0","[-0.74913    -1.0862068   0.47640738  0.13553129 -8.96178   ]"
"11","24","0.3311311214825912","South","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-52.0","[-0.7698711  -0.93116707  0.4174126   0.07792553 -9.0037155 ]"
"11","25","0.3311311214825912","South","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-53.0","[-0.8007369  -1.1748439   0.5505063   0.14224495 -9.090715  ]"
"11","26","0.3311311214825912","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-54.0","[-0.7676443  -1.1123632   0.4062453   0.18446743 -8.969758  ]"
"11","27","0.3311311214825912","West","{'obs_sensor': 'Orv4rh8'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-55.0","[-0.7332574  -0.9654362   0.5093138   0.19973874 -8.916309  ]"
"11","28","0.3311311214825912","Catch","{'obs_sensor': 'Orv4rh8'}","{'robot_0': 'Srv4rh8'}","{'robot_0': 'Srv4rh8', 'target_0': 'Ttv0th5'}","-10.0","-65.0","[-0.90790653 -0.91313773  0.28559962  0.03964533 -8.780314  ]"
"11","29","0.3311311214825912","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh8'}","{'robot_0': 'Srv4rh8', 'target_0': 'Ttv0th5'}","-1.0","-66.0","[-0.7937999  -1.1127695   0.38584986  0.11733554 -8.852471  ]"
"12","0","0.30199517204020176","East","{'obs_sensor': 'Orv4rh7'}","{'robot_0': 'Srv4rh6'}","{'robot_0': 'Srv4rh6', 'target_0': 'Ttv3th7'}","-1.0","-1.0","[-0.5221099  -1.181453    0.21836582 -0.03635929 -9.034652  ]"
"12","1","0.30199517204020176","West","{'obs_sensor': 'Orv4rh6'}","{'robot_0': 'Srv4rh7'}","{'robot_0': 'Srv4rh7', 'target_0': 'Ttv3th7'}","-1.0","-2.0","[-0.49748543 -1.1534909   0.2292709  -0.06266947 -9.050978  ]"
"12","2","0.30199517204020176","East","{'obs_sensor': 'Orv4rh7'}","{'robot_0': 'Srv4rh6'}","{'robot_0': 'Srv4rh6', 'target_0': 'Ttv3th6'}","-1.0","-3.0","[-0.5562483  -1.161144    0.1779938  -0.09781163 -9.053253  ]"
"12","3","0.30199517204020176","North","{'obs_sensor': 'Orv3rh7'}","{'robot_0': 'Srv4rh7'}","{'robot_0': 'Srv4rh7', 'target_0': 'Ttv2th6'}","-1.0","-4.0","[-0.51485664 -1.2024733   0.24130741 -0.07492162 -9.114947  ]"
"12","4","0.30199517204020176","Catch","{'obs_sensor': 'Orv3rh7'}","{'robot_0': 'Srv3rh7'}","{'robot_0': 'Srv3rh7', 'target_0': 'Ttv2th6'}","-10.0","-14.0","[-0.6172057  -1.1563321   0.19263765 -0.03477213 -9.102431  ]"
"12","5","0.30199517204020176","East","{'obs_sensor': 'Orv3rh8'}","{'robot_0': 'Srv3rh7'}","{'robot_0': 'Srv3rh7', 'target_0': 'Ttv1th6'}","-1.0","-15.0","[-0.5188492  -1.2500654   0.24596646 -0.06258962 -9.045273  ]"
"12","6","0.30199517204020176","South","{'obs_sensor': 'Orv4rh8'}","{'robot_0': 'Srv3rh8'}","{'robot_0': 'Srv3rh8', 'target_0': 'Ttv0th6'}","-1.0","-16.0","[-0.48555705 -1.1399968   0.20677719  0.02880575 -9.004923  ]"
"12","7","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh8'}","{'robot_0': 'Srv4rh8', 'target_0': 'Ttv0th6'}","-1.0","-17.0","[-0.5227508  -1.1624273   0.20438401 -0.04490569 -8.937445  ]"
"12","8","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-18.0","[-3.9308289e-01 -1.1302835e+00  2.9474998e-01  6.1578164e-03
 -8.9032240e+00]"
"12","9","0.30199517204020176","West","{'obs_sensor': 'Orv4rh8'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-19.0","[-0.4366499  -1.0299546   0.33231744  0.07778874 -9.031892  ]"
"12","10","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh8'}","{'robot_0': 'Srv4rh8', 'target_0': 'Ttv0th5'}","-1.0","-20.0","[-0.4742696  -1.1393782   0.29775468 -0.04242992 -8.888696  ]"
"12","11","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-21.0","[-0.36693588 -1.1632576   0.35539764  0.02210531 -8.957664  ]"
"12","12","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-22.0","[-0.47638795 -1.0144405   0.2360684  -0.07992797 -8.743587  ]"
"12","13","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-23.0","[-3.0452949e-01 -1.2098329e+00  2.9645288e-01  2.7812691e-03
 -8.7581835e+00]"
"12","14","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-24.0","[-0.36514446 -1.0340677   0.19723079 -0.09126886 -8.761186  ]"
"12","15","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-25.0","[-0.35339186 -1.2737364   0.26484367 -0.02125219 -8.709937  ]"
"12","16","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-26.0","[-0.24585804 -1.2567354   0.1543332  -0.10720861 -8.679704  ]"
"12","17","0.30199517204020176","Catch","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-10.0","-36.0","[-3.0423793e-01 -1.1536013e+00  1.8368730e-01 -3.8695065e-03
 -8.4606848e+00]"
"12","18","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-37.0","[-0.41255358 -1.3085717   0.29248595  0.01223308 -8.527934  ]"
"12","19","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-38.0","[-0.3634422  -1.3052015   0.23005754 -0.04665695 -8.462567  ]"
"12","20","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-39.0","[-0.35175535 -1.1872576   0.22435063 -0.03223244 -8.433143  ]"
"12","21","0.30199517204020176","Catch","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-10.0","-49.0","[-0.46765193 -1.2143266   0.22364122 -0.0284282  -8.486293  ]"
"12","22","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-50.0","[-0.40112594 -1.3057492   0.3239223  -0.00974611 -8.441405  ]"
"12","23","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-51.0","[-0.4073768  -1.2411621   0.36451033 -0.03196728 -8.464564  ]"
"12","24","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-52.0","[-0.45091727 -1.1803427   0.2590814  -0.05692127 -8.521214  ]"
"12","25","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-53.0","[-0.4221116  -1.2195203   0.28871006 -0.07595476 -8.38478   ]"
"12","26","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-54.0","[-0.43233392 -1.2585684   0.287956   -0.03559506 -8.4127035 ]"
"12","27","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-55.0","[-0.4506471  -1.2919165   0.3391217  -0.04692802 -8.481844  ]"
"12","28","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-56.0","[-0.41867223 -1.2202542   0.26013163 -0.09263917 -8.428175  ]"
"12","29","0.30199517204020176","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-57.0","[-0.4144363  -1.2932245   0.2891481  -0.04517781 -8.40073   ]"
"13","0","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh8'}","{'robot_0': 'Srv4rh8', 'target_0': 'Ttv2th5'}","-1.0","-1.0","[-0.76356    -0.9332679   0.60095084  0.19229878 -8.983879  ]"
"13","1","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv2th5'}","-1.0","-2.0","[-0.7677457  -0.9060757   0.6140741   0.21443729 -8.980872  ]"
"13","2","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv2th5'}","-1.0","-3.0","[-0.7329724  -0.8674917   0.67615455  0.22641373 -8.96037   ]"
"13","3","0.2754228703338168","North","{'obs_sensor': 'Orv3rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv1th5'}","-1.0","-4.0","[-0.78065294 -0.9122446   0.6948992   0.25258112 -8.984848  ]"
"13","4","0.2754228703338168","East","{'obs_sensor': 'Orv3rh9'}","{'robot_0': 'Srv3rh9'}","{'robot_0': 'Srv3rh9', 'target_0': 'Ttv1th5'}","-1.0","-5.0","[-0.7206496  -0.9069148   0.62003917  0.252987   -8.904079  ]"
"13","5","0.2754228703338168","North","{'obs_sensor': 'Orv3rh9'}","{'robot_0': 'Srv3rh9'}","{'robot_0': 'Srv3rh9', 'target_0': 'Ttv1th5'}","-1.0","-6.0","[-0.6764572  -0.97646874  0.5852298   0.18356276 -8.79862   ]"
"13","6","0.2754228703338168","South","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv3rh9'}","{'robot_0': 'Srv3rh9', 'target_0': 'Ttv1th5'}","-1.0","-7.0","[-0.65463924 -0.8798085   0.47815496  0.20778759 -8.719807  ]"
"13","7","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv1th5'}","-1.0","-8.0","[-0.7455263  -1.0211294   0.52101225  0.26236686 -8.674557  ]"
"13","8","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv1th5'}","-1.0","-9.0","[-0.7135834  -0.9089381   0.6321843   0.29198146 -8.760151  ]"
"13","9","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-10.0","[-0.77438533 -0.95921946  0.5950309   0.17975837 -8.743962  ]"
"13","10","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-11.0","[-0.65616745 -0.9100192   0.6332367   0.19015008 -8.641871  ]"
"13","11","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-12.0","[-0.6865427  -0.9459098   0.68891656  0.2892015  -8.606641  ]"
"13","12","0.2754228703338168","Catch","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-10.0","-22.0","[-0.6288446  -0.8643516   0.76328933  0.22040385 -8.651226  ]"
"13","13","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-23.0","[-0.6967001  -0.8822429   0.68151236  0.21316348 -8.607493  ]"
"13","14","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-24.0","[-0.7123663  -0.8710712   0.6638556   0.19495809 -8.459435  ]"
"13","15","0.2754228703338168","West","{'obs_sensor': 'Orv4rh8'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-25.0","[-0.6778007  -0.9757549   0.5435547   0.24024475 -8.481396  ]"
"13","16","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh8'}","{'robot_0': 'Srv4rh8', 'target_0': 'Ttv0th5'}","-1.0","-26.0","[-0.63894635 -1.0504644   0.5156983   0.19374679 -8.424888  ]"
"13","17","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-27.0","[-0.6229589  -1.0124253   0.5294129   0.19442235 -8.461533  ]"
"13","18","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-28.0","[-0.62608016 -1.0442947   0.6450368   0.17438948 -8.561714  ]"
"13","19","0.2754228703338168","Catch","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-10.0","-38.0","[-0.6606075  -1.041605    0.58383816  0.16059601 -8.469732  ]"
"13","20","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-39.0","[-0.77130544 -0.9984597   0.6687424   0.28384307 -8.479623  ]"
"13","21","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-40.0","[-0.802748   -1.0096942   0.64723676  0.21809018 -8.4932995 ]"
"13","22","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-41.0","[-0.6501387  -0.8987518   0.6026435   0.15615141 -8.507506  ]"
"13","23","0.2754228703338168","South","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-42.0","[-0.70253104 -0.91269237  0.6011464   0.1925779  -8.382286  ]"
"13","24","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-43.0","[-0.72794193 -1.0457841   0.64652514  0.24741845 -8.471583  ]"
"13","25","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-44.0","[-0.69040173 -1.0266243   0.6603537   0.24656267 -8.487354  ]"
"13","26","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-45.0","[-0.6493626  -0.9010944   0.57047486  0.16931719 -8.43071   ]"
"13","27","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-46.0","[-0.694804   -0.94440037  0.5590353   0.19115919 -8.414065  ]"
"13","28","0.2754228703338168","East","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-1.0","-47.0","[-0.6452452  -1.0569867   0.6017195   0.21420664 -8.422787  ]"
"13","29","0.2754228703338168","Catch","{'obs_sensor': 'Orv4rh9'}","{'robot_0': 'Srv4rh9'}","{'robot_0': 'Srv4rh9', 'target_0': 'Ttv0th5'}","-10.0","-57.0","[-0.6720016  -1.0127429   0.6806232   0.18278825 -8.522052  ]"
