iteration,observation,observed state,action,step reward
37,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
37,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
37,{'obs_sensor':'ogood'},{'robot_0':'s34'},10,0
37,{'obs_sensor':'ogood'},{'robot_0':'s35'},0,0
37,{'obs_sensor':'ogood'},{'robot_0':'s45'},1,0
37,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
37,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
37,{'obs_sensor':'ogood'},{'robot_0':'s55'},7,0
37,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
37,{'obs_sensor':'ogood'},{'robot_0':'s64'},2,0
37,{'obs_sensor':'ogood'},{'robot_0':'s63'},2,0
37,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
37,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
38,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
38,{'obs_sensor':'ogood'},{'robot_0':'s03'},11,0
38,{'obs_sensor':'ogood'},{'robot_0':'s04'},0,0
38,{'obs_sensor':'obad'},{'robot_0':'s04'},8,0
38,{'obs_sensor':'obad'},{'robot_0':'s04'},9,0
38,{'obs_sensor':'obad'},{'robot_0':'s04'},10,0
38,{'obs_sensor':'obad'},{'robot_0':'s04'},6,0
38,{'obs_sensor':'ogood'},{'robot_0':'s04'},11,0
38,{'obs_sensor':'ogood'},{'robot_0':'s05'},0,0
38,{'obs_sensor':'ogood'},{'robot_0':'s06'},0,0
38,{'obs_sensor':'ogood'},{'robot_0':'s16'},1,0
38,{'obs_sensor':'ogood'},{'robot_0':'s16'},12,10
38,{'obs_sensor':'obad'},{'robot_0':'s16'},4,0
38,{'obs_sensor':'obad'},{'robot_0':'s16'},7,0
38,{'obs_sensor':'ogood'},{'robot_0':'s26'},1,0
38,{'obs_sensor':'ogood'},{'robot_0':'s36'},1,0
38,{'obs_sensor':'ogood'},{'robot_0':'s46'},1,0
38,{'obs_sensor':'ogood'},{'robot_0':'s56'},1,0
38,{'obs_sensor':'obad'},{'robot_0':'s56'},10,0
38,{'obs_sensor':'ogood'},{'robot_0':'s66'},1,0
38,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
39,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
39,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
39,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
39,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
39,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
39,{'obs_sensor':'obad'},{'robot_0':'s11'},4,0
39,{'obs_sensor':'obad'},{'robot_0':'s11'},6,0
39,{'obs_sensor':'ogood'},{'robot_0':'s12'},0,0
39,{'obs_sensor':'ogood'},{'robot_0':'s13'},0,0
39,{'obs_sensor':'ogood'},{'robot_0':'s13'},8,0
39,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
39,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
39,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
39,{'obs_sensor':'obad'},{'robot_0':'s24'},9,0
39,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
39,{'obs_sensor':'ogood'},{'robot_0':'s44'},1,0
39,{'obs_sensor':'ogood'},{'robot_0':'s44'},10,0
39,{'obs_sensor':'ogood'},{'robot_0':'s45'},0,0
39,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
39,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
39,{'obs_sensor':'ogood'},{'robot_0':'s55'},7,0
39,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
39,{'obs_sensor':'ogood'},{'robot_0':'s64'},2,0
39,{'obs_sensor':'ogood'},{'robot_0':'s63'},2,0
39,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
39,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
40,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
40,{'obs_sensor':'obad'},{'robot_0':'s03'},11,0
40,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
40,{'obs_sensor':'obad'},{'robot_0':'s13'},8,0
40,{'obs_sensor':'ogood'},{'robot_0':'s23'},1,0
40,{'obs_sensor':'obad'},{'robot_0':'s23'},9,0
40,{'obs_sensor':'ogood'},{'robot_0':'s23'},4,0
40,{'obs_sensor':'ogood'},{'robot_0':'s22'},2,0
40,{'obs_sensor':'ogood'},{'robot_0':'s21'},2,0
40,{'obs_sensor':'ogood'},{'robot_0':'s20'},2,0
40,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
40,{'obs_sensor':'ogood'},{'robot_0':'s21'},0,0
40,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
40,{'obs_sensor':'ogood'},{'robot_0':'s31'},6,0
40,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
40,{'obs_sensor':'obad'},{'robot_0':'s31'},10,0
40,{'obs_sensor':'ogood'},{'robot_0':'s41'},1,0
40,{'obs_sensor':'ogood'},{'robot_0':'s51'},1,0
40,{'obs_sensor':'obad'},{'robot_0':'s51'},7,0
40,{'obs_sensor':'ogood'},{'robot_0':'s61'},1,0
40,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
41,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
41,{'obs_sensor':'ogood'},{'robot_0':'s04'},0,0
41,{'obs_sensor':'ogood'},{'robot_0':'s14'},1,0
41,{'obs_sensor':'obad'},{'robot_0':'s14'},8,0
41,{'obs_sensor':'ogood'},{'robot_0':'s14'},9,0
41,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
41,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
41,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
41,{'obs_sensor':'obad'},{'robot_0':'s34'},10,0
41,{'obs_sensor':'ogood'},{'robot_0':'s33'},2,0
41,{'obs_sensor':'ogood'},{'robot_0':'s43'},1,0
41,{'obs_sensor':'obad'},{'robot_0':'s43'},7,0
41,{'obs_sensor':'obad'},{'robot_0':'s43'},6,0
41,{'obs_sensor':'obad'},{'robot_0':'s43'},11,0
41,{'obs_sensor':'obad'},{'robot_0':'s43'},4,0
41,{'obs_sensor':'ogood'},{'robot_0':'s53'},1,0
41,{'obs_sensor':'ogood'},{'robot_0':'s63'},1,0
41,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
42,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
42,{'obs_sensor':'ogood'},{'robot_0':'s03'},8,0
42,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
42,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
42,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
42,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
42,{'obs_sensor':'ogood'},{'robot_0':'s24'},9,0
42,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
42,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
42,{'obs_sensor':'obad'},{'robot_0':'s34'},10,0
42,{'obs_sensor':'ogood'},{'robot_0':'s44'},1,0
42,{'obs_sensor':'ogood'},{'robot_0':'s43'},2,0
42,{'obs_sensor':'ogood'},{'robot_0':'s53'},1,0
42,{'obs_sensor':'obad'},{'robot_0':'s53'},7,0
42,{'obs_sensor':'obad'},{'robot_0':'s53'},6,0
42,{'obs_sensor':'ogood'},{'robot_0':'s63'},1,0
42,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
43,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
43,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
43,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
43,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
43,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
43,{'obs_sensor':'ogood'},{'robot_0':'s11'},6,0
43,{'obs_sensor':'ogood'},{'robot_0':'s11'},4,0
43,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
43,{'obs_sensor':'ogood'},{'robot_0':'s20'},2,0
43,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
43,{'obs_sensor':'ogood'},{'robot_0':'s21'},0,0
43,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
43,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
43,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
43,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
43,{'obs_sensor':'obad'},{'robot_0':'s33'},9,0
43,{'obs_sensor':'obad'},{'robot_0':'s33'},10,0
43,{'obs_sensor':'obad'},{'robot_0':'s33'},8,0
43,{'obs_sensor':'ogood'},{'robot_0':'s33'},7,0
43,{'obs_sensor':'ogood'},{'robot_0':'s43'},1,0
43,{'obs_sensor':'ogood'},{'robot_0':'s53'},1,0
43,{'obs_sensor':'ogood'},{'robot_0':'s63'},1,0
43,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
43,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
44,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
44,{'obs_sensor':'ogood'},{'robot_0':'s03'},8,0
44,{'obs_sensor':'ogood'},{'robot_0':'s04'},0,0
44,{'obs_sensor':'ogood'},{'robot_0':'s14'},1,0
44,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
44,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
44,{'obs_sensor':'ogood'},{'robot_0':'s24'},9,0
44,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
44,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
44,{'obs_sensor':'obad'},{'robot_0':'s34'},7,0
44,{'obs_sensor':'obad'},{'robot_0':'s34'},10,0
44,{'obs_sensor':'obad'},{'robot_0':'s34'},11,0
44,{'obs_sensor':'ogood'},{'robot_0':'s33'},2,0
44,{'obs_sensor':'ogood'},{'robot_0':'s33'},6,0
44,{'obs_sensor':'ogood'},{'robot_0':'s32'},2,0
44,{'obs_sensor':'ogood'},{'robot_0':'s31'},2,0
44,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
44,{'obs_sensor':'ogood'},{'robot_0':'s31'},4,0
44,{'obs_sensor':'ogood'},{'robot_0':'s30'},2,0
44,{'obs_sensor':'ogood'},{'robot_0':'s20'},3,0
44,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
44,{'obs_sensor':'ogood'},{'robot_0':'s30'},1,0
44,{'obs_sensor':'ogood'},{'robot_0':'s40'},1,0
44,{'obs_sensor':'ogood'},{'robot_0':'s50'},1,0
44,{'obs_sensor':'ogood'},{'robot_0':'s60'},1,0
44,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
45,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
45,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
45,{'obs_sensor':'obad'},{'robot_0':'s01'},5,0
45,{'obs_sensor':'ogood'},{'robot_0':'s01'},4,0
45,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
45,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
45,{'obs_sensor':'ogood'},{'robot_0':'s20'},2,0
45,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
45,{'obs_sensor':'ogood'},{'robot_0':'s21'},0,0
45,{'obs_sensor':'ogood'},{'robot_0':'s21'},6,0
45,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
45,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
45,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
45,{'obs_sensor':'obad'},{'robot_0':'s32'},9,0
45,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
45,{'obs_sensor':'ogood'},{'robot_0':'s43'},1,0
45,{'obs_sensor':'obad'},{'robot_0':'s43'},10,0
45,{'obs_sensor':'ogood'},{'robot_0':'s53'},1,0
45,{'obs_sensor':'ogood'},{'robot_0':'s63'},1,0
45,{'obs_sensor':'ogood'},{'robot_0':'s63'},7,0
45,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
45,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
46,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
46,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
46,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
46,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
46,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
46,{'obs_sensor':'obad'},{'robot_0':'s11'},4,0
46,{'obs_sensor':'ogood'},{'robot_0':'s11'},6,0
46,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
46,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
46,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
46,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
46,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
46,{'obs_sensor':'obad'},{'robot_0':'s33'},9,0
46,{'obs_sensor':'ogood'},{'robot_0':'s43'},1,0
46,{'obs_sensor':'ogood'},{'robot_0':'s43'},10,0
46,{'obs_sensor':'ogood'},{'robot_0':'s44'},0,0
46,{'obs_sensor':'ogood'},{'robot_0':'s45'},0,0
46,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
46,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
46,{'obs_sensor':'ogood'},{'robot_0':'s55'},7,0
46,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
46,{'obs_sensor':'ogood'},{'robot_0':'s64'},2,0
46,{'obs_sensor':'ogood'},{'robot_0':'s63'},2,0
46,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
46,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
47,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
47,{'obs_sensor':'obad'},{'robot_0':'s03'},11,0
47,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
47,{'obs_sensor':'ogood'},{'robot_0':'s23'},1,0
47,{'obs_sensor':'ogood'},{'robot_0':'s23'},8,0
47,{'obs_sensor':'ogood'},{'robot_0':'s24'},0,0
47,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
47,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
47,{'obs_sensor':'ogood'},{'robot_0':'s34'},9,0
47,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
47,{'obs_sensor':'ogood'},{'robot_0':'s34'},10,0
47,{'obs_sensor':'ogood'},{'robot_0':'s35'},0,0
47,{'obs_sensor':'ogood'},{'robot_0':'s45'},1,0
47,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
47,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
47,{'obs_sensor':'ogood'},{'robot_0':'s55'},7,0
47,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
47,{'obs_sensor':'ogood'},{'robot_0':'s64'},2,0
47,{'obs_sensor':'ogood'},{'robot_0':'s63'},2,0
47,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
47,{'obs_sensor':'obad'},{'robot_0':'s63'},6,0
47,{'obs_sensor':'obad'},{'robot_0':'s63'},4,0
47,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
48,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
48,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
48,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
48,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
48,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
48,{'obs_sensor':'ogood'},{'robot_0':'s11'},4,0
48,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
48,{'obs_sensor':'ogood'},{'robot_0':'s20'},2,0
48,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
48,{'obs_sensor':'ogood'},{'robot_0':'s21'},0,0
48,{'obs_sensor':'obad'},{'robot_0':'s21'},6,0
48,{'obs_sensor':'ogood'},{'robot_0':'s22'},0,0
48,{'obs_sensor':'ogood'},{'robot_0':'s23'},0,0
48,{'obs_sensor':'ogood'},{'robot_0':'s24'},0,0
48,{'obs_sensor':'obad'},{'robot_0':'s24'},8,0
48,{'obs_sensor':'obad'},{'robot_0':'s24'},9,0
48,{'obs_sensor':'ogood'},{'robot_0':'s25'},0,0
48,{'obs_sensor':'obad'},{'robot_0':'s25'},11,0
48,{'obs_sensor':'ogood'},{'robot_0':'s35'},1,0
48,{'obs_sensor':'obad'},{'robot_0':'s35'},10,0
48,{'obs_sensor':'ogood'},{'robot_0':'s45'},1,0
48,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
48,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
48,{'obs_sensor':'obad'},{'robot_0':'s65'},7,0
48,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
49,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
49,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
49,{'obs_sensor':'obad'},{'robot_0':'s02'},4,0
49,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
49,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
49,{'obs_sensor':'ogood'},{'robot_0':'s01'},6,0
49,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
49,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
49,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
49,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
49,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
49,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
49,{'obs_sensor':'obad'},{'robot_0':'s33'},9,0
49,{'obs_sensor':'ogood'},{'robot_0':'s43'},1,0
49,{'obs_sensor':'obad'},{'robot_0':'s43'},10,0
49,{'obs_sensor':'ogood'},{'robot_0':'s53'},1,0
49,{'obs_sensor':'obad'},{'robot_0':'s53'},7,0
49,{'obs_sensor':'obad'},{'robot_0':'s53'},8,0
49,{'obs_sensor':'ogood'},{'robot_0':'s53'},11,0
49,{'obs_sensor':'obad'},{'robot_0':'s53'},7,0
49,{'obs_sensor':'ogood'},{'robot_0':'s54'},0,0
49,{'obs_sensor':'ogood'},{'robot_0':'s54'},11,0
49,{'obs_sensor':'ogood'},{'robot_0':'s55'},0,0
49,{'obs_sensor':'ogood'},{'robot_0':'s56'},0,0
49,{'obs_sensor':'ogood'},{'robot_0':'s46'},3,0
49,{'obs_sensor':'ogood'},{'robot_0':'s36'},3,0
49,{'obs_sensor':'ogood'},{'robot_0':'s26'},3,0
49,{'obs_sensor':'ogood'},{'robot_0':'s16'},3,0
49,{'obs_sensor':'ogood'},{'robot_0':'s16'},12,10
49,{'obs_sensor':'ogood'},{'robot_0':'s26'},1,0
49,{'obs_sensor':'ogood'},{'robot_0':'s26'},1,0
50,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
50,{'obs_sensor':'obad'},{'robot_0':'s03'},11,0
50,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
50,{'obs_sensor':'ogood'},{'robot_0':'s23'},1,0
50,{'obs_sensor':'obad'},{'robot_0':'s23'},8,0
50,{'obs_sensor':'ogood'},{'robot_0':'s23'},4,0
50,{'obs_sensor':'ogood'},{'robot_0':'s22'},2,0
50,{'obs_sensor':'ogood'},{'robot_0':'s21'},2,0
50,{'obs_sensor':'ogood'},{'robot_0':'s20'},2,0
50,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
50,{'obs_sensor':'ogood'},{'robot_0':'s21'},0,0
50,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
50,{'obs_sensor':'ogood'},{'robot_0':'s31'},6,0
50,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
50,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
50,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
50,{'obs_sensor':'obad'},{'robot_0':'s33'},9,0
50,{'obs_sensor':'ogood'},{'robot_0':'s43'},1,0
50,{'obs_sensor':'ogood'},{'robot_0':'s53'},1,0
50,{'obs_sensor':'ogood'},{'robot_0':'s63'},1,0
50,{'obs_sensor':'ogood'},{'robot_0':'s63'},7,0
50,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
50,{'obs_sensor':'ogood'},{'robot_0':'s64'},0,0
50,{'obs_sensor':'ogood'},{'robot_0':'s64'},10,0
50,{'obs_sensor':'ogood'},{'robot_0':'s65'},0,0
50,{'obs_sensor':'ogood'},{'robot_0':'s55'},3,0
50,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
50,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
50,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
51,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
51,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
51,{'obs_sensor':'obad'},{'robot_0':'s13'},8,0
51,{'obs_sensor':'ogood'},{'robot_0':'s13'},6,0
51,{'obs_sensor':'ogood'},{'robot_0':'s23'},1,0
51,{'obs_sensor':'ogood'},{'robot_0':'s33'},1,0
51,{'obs_sensor':'obad'},{'robot_0':'s33'},9,0
51,{'obs_sensor':'ogood'},{'robot_0':'s32'},2,0
51,{'obs_sensor':'ogood'},{'robot_0':'s31'},2,0
51,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
51,{'obs_sensor':'ogood'},{'robot_0':'s31'},4,0
51,{'obs_sensor':'ogood'},{'robot_0':'s30'},2,0
51,{'obs_sensor':'ogood'},{'robot_0':'s20'},3,0
51,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
51,{'obs_sensor':'ogood'},{'robot_0':'s21'},0,0
51,{'obs_sensor':'ogood'},{'robot_0':'s22'},0,0
51,{'obs_sensor':'ogood'},{'robot_0':'s32'},1,0
51,{'obs_sensor':'ogood'},{'robot_0':'s42'},1,0
51,{'obs_sensor':'ogood'},{'robot_0':'s52'},1,0
51,{'obs_sensor':'ogood'},{'robot_0':'s53'},0,0
51,{'obs_sensor':'ogood'},{'robot_0':'s63'},1,0
51,{'obs_sensor':'ogood'},{'robot_0':'s63'},7,0
51,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
51,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
52,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
52,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
52,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
52,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
52,{'obs_sensor':'obad'},{'robot_0':'s01'},6,0
52,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
52,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
52,{'obs_sensor':'obad'},{'robot_0':'s21'},4,0
52,{'obs_sensor':'ogood'},{'robot_0':'s22'},0,0
52,{'obs_sensor':'ogood'},{'robot_0':'s23'},0,0
52,{'obs_sensor':'ogood'},{'robot_0':'s24'},0,0
52,{'obs_sensor':'ogood'},{'robot_0':'s24'},8,0
52,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
52,{'obs_sensor':'ogood'},{'robot_0':'s24'},9,0
52,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
52,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
52,{'obs_sensor':'ogood'},{'robot_0':'s44'},1,0
52,{'obs_sensor':'ogood'},{'robot_0':'s44'},10,0
52,{'obs_sensor':'ogood'},{'robot_0':'s45'},0,0
52,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
52,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
52,{'obs_sensor':'ogood'},{'robot_0':'s55'},7,0
52,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
52,{'obs_sensor':'ogood'},{'robot_0':'s64'},2,0
52,{'obs_sensor':'ogood'},{'robot_0':'s63'},2,0
52,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
52,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
53,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
53,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
53,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
53,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
53,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
53,{'obs_sensor':'ogood'},{'robot_0':'s11'},6,0
53,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
53,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
53,{'obs_sensor':'obad'},{'robot_0':'s31'},4,0
53,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
53,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
53,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
53,{'obs_sensor':'ogood'},{'robot_0':'s33'},9,0
53,{'obs_sensor':'ogood'},{'robot_0':'s34'},0,0
53,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
53,{'obs_sensor':'ogood'},{'robot_0':'s34'},8,0
53,{'obs_sensor':'ogood'},{'robot_0':'s24'},3,0
53,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
53,{'obs_sensor':'ogood'},{'robot_0':'s25'},0,0
53,{'obs_sensor':'ogood'},{'robot_0':'s25'},11,0
53,{'obs_sensor':'ogood'},{'robot_0':'s26'},0,0
53,{'obs_sensor':'ogood'},{'robot_0':'s16'},3,0
53,{'obs_sensor':'ogood'},{'robot_0':'s16'},12,10
53,{'obs_sensor':'ogood'},{'robot_0':'s26'},1,0
53,{'obs_sensor':'ogood'},{'robot_0':'s36'},1,0
53,{'obs_sensor':'ogood'},{'robot_0':'s46'},1,0
53,{'obs_sensor':'ogood'},{'robot_0':'s56'},1,0
53,{'obs_sensor':'ogood'},{'robot_0':'s56'},10,0
53,{'obs_sensor':'ogood'},{'robot_0':'s55'},2,0
53,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
53,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
54,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
54,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
54,{'obs_sensor':'obad'},{'robot_0':'s13'},9,0
54,{'obs_sensor':'obad'},{'robot_0':'s13'},4,0
54,{'obs_sensor':'obad'},{'robot_0':'s13'},11,0
54,{'obs_sensor':'ogood'},{'robot_0':'s13'},8,0
54,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
54,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
54,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,-10
54,{'obs_sensor':'ogood'},{'robot_0':'s24'},10,0
54,{'obs_sensor':'obad'},{'robot_0':'s24'},6,0
54,{'obs_sensor':'obad'},{'robot_0':'s24'},7,0
54,{'obs_sensor':'ogood'},{'robot_0':'s25'},0,0
54,{'obs_sensor':'ogood'},{'robot_0':'s35'},1,0
54,{'obs_sensor':'ogood'},{'robot_0':'s45'},1,0
54,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
54,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
54,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
54,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
55,{'obs_sensor':'ogood'},{'robot_0':'s03'},8,0
55,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
55,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
55,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
