iteration,observation,observed state,action,step reward
16,{'obs_sensor':'yes'},{'robot_0':'Srv4rh5'},3,-1
16,{'obs_sensor':'Orv4rh5'},{'robot_0':'Srv4rh5'},4,10
17,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},3,-1
17,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},3,-1
17,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},0,-1
17,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},1,-1
17,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},2,-1
17,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},2,-1
17,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
17,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
17,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
17,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},1,-1
17,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},2,-1
17,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},0,-1
17,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},3,-1
17,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},3,-1
17,{'obs_sensor':'Orv3rh6'},{'robot_0':'Srv3rh6'},3,-1
17,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},3,-1
17,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},3,-1
17,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},3,-1
17,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},3,-1
17,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},3,-1
17,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},1,-1
17,{'obs_sensor':'yes'},{'robot_0':'Srv4rh0'},3,-1
17,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},4,10
18,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},1,-1
18,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},3,-1
18,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},3,-1
18,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},0,-1
18,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},2,-1
18,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},2,-1
18,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},2,-1
18,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},2,-1
18,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},2,-1
18,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},0,-1
18,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},2,-1
18,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},0,-1
18,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
18,{'obs_sensor':'yes'},{'robot_0':'Srv0rh7'},2,-1
18,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},4,10
19,{'obs_sensor':'Orv3rh6'},{'robot_0':'Srv3rh6'},2,-1
19,{'obs_sensor':'yes'},{'robot_0':'Srv4rh6'},1,-1
19,{'obs_sensor':'Orv4rh6'},{'robot_0':'Srv4rh6'},4,10
20,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},3,-1
20,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},2,-1
20,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},0,-1
20,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},0,-1
20,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},3,-1
20,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},3,-1
20,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},1,-1
20,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},1,-1
20,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},1,-1
20,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},3,-1
20,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},3,-1
20,{'obs_sensor':'yes'},{'robot_0':'Srv4rh3'},1,-1
20,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},4,10
21,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
21,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
21,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},3,-1
21,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},3,-1
21,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},1,-1
21,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},1,-1
21,{'obs_sensor':'Orv4rh5'},{'robot_0':'Srv4rh5'},1,-1
21,{'obs_sensor':'Orv4rh4'},{'robot_0':'Srv4rh4'},3,-1
21,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},3,-1
21,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},3,-1
21,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},3,-1
21,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},3,-1
21,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},0,-1
21,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},2,-1
21,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},2,-1
21,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},2,-1
21,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},2,-1
21,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},2,-1
21,{'obs_sensor':'Orv3rh6'},{'robot_0':'Srv3rh6'},2,-1
21,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},2,-1
21,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
21,{'obs_sensor':'yes'},{'robot_0':'Srv4rh8'},1,-1
21,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},4,10
22,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},1,-1
22,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},0,-1
22,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},3,-1
22,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},3,-1
22,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},0,-1
22,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},0,-1
22,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},3,-1
22,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
22,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},3,-1
22,{'obs_sensor':'yes'},{'robot_0':'Srv1rh5'},1,-1
22,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},4,10
23,{'obs_sensor':'yes'},{'robot_0':'Srv4rh7'},2,-1
23,{'obs_sensor':'Orv4rh7'},{'robot_0':'Srv4rh7'},4,10
24,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},3,-1
24,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},1,-1
24,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},3,-1
24,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},2,-1
24,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},0,-1
24,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},2,-1
24,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},0,-1
24,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
24,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
24,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
24,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
24,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},1,-1
24,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},2,-1
24,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},0,-1
24,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},3,-1
24,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},3,-1
24,{'obs_sensor':'Orv3rh6'},{'robot_0':'Srv3rh6'},3,-1
24,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},3,-1
24,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},3,-1
24,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},3,-1
24,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},3,-1
24,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},3,-1
24,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},1,-1
24,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},3,-1
24,{'obs_sensor':'yes'},{'robot_0':'Srv3rh0'},0,-1
24,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},4,10
25,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},2,-1
25,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},2,-1
25,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},0,-1
25,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},2,-1
25,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},0,-1
25,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},0,-1
25,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},2,-1
25,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},0,-1
25,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},2,-1
25,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},0,-1
25,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
25,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
25,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
25,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
25,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
25,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
25,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},1,-1
25,{'obs_sensor':'yes'},{'robot_0':'Srv4rh9'},2,-1
25,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},4,10
26,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},3,-1
26,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},3,-1
26,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},0,-1
26,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},2,-1
26,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},2,-1
26,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},2,-1
26,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},2,-1
26,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},2,-1
26,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},0,-1
26,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},2,-1
26,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},0,-1
26,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
26,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
26,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
26,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
26,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
26,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
26,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},1,-1
26,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},2,-1
26,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},0,-1
26,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},3,-1
26,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},3,-1
26,{'obs_sensor':'Orv3rh6'},{'robot_0':'Srv3rh6'},3,-1
26,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},3,-1
26,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},3,-1
26,{'obs_sensor':'Orv4rh4'},{'robot_0':'Srv4rh4'},1,-1
26,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},3,-1
26,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},3,-1
26,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},3,-1
26,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},3,-1
26,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},3,-1
27,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},3,-1
27,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
27,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},3,-1
27,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},1,-1
27,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},1,-1
27,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},1,-1
27,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},3,-1
27,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},3,-1
27,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},1,-1
27,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},3,-1
27,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},3,-1
27,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},3,-1
27,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},0,-1
27,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},2,-1
27,{'obs_sensor':'yes'},{'robot_0':'Srv3rh2'},2,-1
27,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},4,10
28,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},3,-1
28,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},2,-1
28,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},0,-1
28,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},3,-1
28,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},3,-1
28,{'obs_sensor':'Orv3rh6'},{'robot_0':'Srv3rh6'},3,-1
28,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},0,-1
28,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},0,-1
28,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
28,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},3,-1
28,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},1,-1
28,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},1,-1
28,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},1,-1
28,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},3,-1
28,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},3,-1
28,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},3,-1
28,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},1,-1
28,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},3,-1
28,{'obs_sensor':'yes'},{'robot_0':'Srv4rh0'},3,-1
28,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},4,10
29,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
29,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},3,-1
29,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},1,-1
29,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},3,-1
29,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},1,-1
29,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},1,-1
29,{'obs_sensor':'Orv4rh5'},{'robot_0':'Srv4rh5'},1,-1
29,{'obs_sensor':'Orv4rh4'},{'robot_0':'Srv4rh4'},3,-1
29,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},3,-1
29,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},3,-1
29,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},3,-1
29,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},0,-1
29,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},3,-1
29,{'obs_sensor':'yes'},{'robot_0':'Srv4rh0'},1,-1
29,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},4,10
30,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},1,-1
30,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},2,-1
30,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},2,-1
30,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},0,-1
30,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},2,-1
30,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},2,-1
30,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},0,-1
30,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},0,-1
30,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},2,-1
30,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
30,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
30,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
30,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
30,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
30,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
30,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},1,-1
30,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},2,-1
30,{'obs_sensor':'yes'},{'robot_0':'Srv3rh9'},0,-1
30,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},4,10
31,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
31,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},3,-1
31,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},0,-1
31,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
31,{'obs_sensor':'yes'},{'robot_0':'Srv0rh5'},3,-1
31,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},4,10
32,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},2,-1
32,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
32,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
32,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
32,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
32,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
32,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
32,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},1,-1
32,{'obs_sensor':'yes'},{'robot_0':'Srv4rh9'},2,-1
32,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},4,10
33,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},1,-1
33,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},3,-1
33,{'obs_sensor':'Orv4rh7'},{'robot_0':'Srv4rh7'},3,-1
33,{'obs_sensor':'Orv4rh7'},{'robot_0':'Srv4rh7'},1,-1
33,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},0,-1
33,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},0,-1
33,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},3,-1
33,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},0,-1
33,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
33,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},3,-1
33,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},1,-1
33,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},1,-1
33,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},1,-1
33,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},3,-1
33,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},3,-1
33,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},3,-1
33,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},3,-1
33,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},1,-1
33,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},3,-1
33,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},0,-1
33,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},2,-1
33,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},2,-1
33,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},2,-1
33,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},2,-1
33,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},2,-1
33,{'obs_sensor':'Orv3rh6'},{'robot_0':'Srv3rh6'},2,-1
33,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},0,-1
33,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},0,-1
33,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
33,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
33,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
34,{'obs_sensor':'Orv4rh5'},{'robot_0':'Srv4rh5'},3,-1
34,{'obs_sensor':'Orv4rh4'},{'robot_0':'Srv4rh4'},3,-1
34,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},0,-1
34,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},0,-1
34,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},0,-1
34,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},2,-1
34,{'obs_sensor':'Orv4rh5'},{'robot_0':'Srv4rh5'},1,-1
34,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},0,-1
34,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},0,-1
34,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},0,-1
34,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},2,-1
34,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
34,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
34,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
34,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
34,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
34,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
34,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},2,-1
34,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},1,-1
34,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},3,-1
34,{'obs_sensor':'Orv4rh7'},{'robot_0':'Srv4rh7'},3,-1
34,{'obs_sensor':'Orv4rh6'},{'robot_0':'Srv4rh6'},3,-1
34,{'obs_sensor':'Orv4rh5'},{'robot_0':'Srv4rh5'},3,-1
34,{'obs_sensor':'Orv4rh4'},{'robot_0':'Srv4rh4'},3,-1
34,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},3,-1
34,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},3,-1
34,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},3,-1
34,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},0,-1
34,{'obs_sensor':'yes'},{'robot_0':'Srv3rh0'},3,-1
34,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},4,10
35,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},3,-1
35,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},0,-1
35,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},2,-1
35,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},2,-1
35,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},0,-1
35,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},0,-1
35,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},2,-1
35,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
35,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
35,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
35,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
35,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
